1,36387635.199999996,0.4626515712,0.000307328,0.1188368384,0.16636354560000002,0.141063552,0.0363876352,0.1016064,0.0,0.0224173824,0.0827772288,0.21946292480000001
2,36387635.199999996,0.4218086208,0.000401408,0.1188368384,0.16148549760000003,0.10509864960000001,0.0363876352,0.0555072,0.0,0.0289615872,0.08225508480000002,0.21869711360000002
3,4548454.399999999,0.06835892,4.3904000000000005e-05,0.0228451328,0.0194946304,0.0214707024,0.0045484544,0.018972799999999998,0.0,0.0062309184,0.011173881600000001,0.027432865600000002
4,4548454.399999999,0.0735127988,0.000100352,0.029528576,0.019189752400000003,0.020246016000000002,0.0045484544,0.0210308,0.0,0.0089112576,0.011545909200000003,0.027476377600000004
5,4548454.399999999,0.06835892,4.3904000000000005e-05,0.0228451328,0.0194946304,0.0214707024,0.0045484544,0.018972799999999998,0.0,0.0062309184,0.011173881600000001,0.027432865600000002
6,4548454.399999999,0.0735127988,0.000100352,0.029528576,0.019189752400000003,0.020246016000000002,0.0045484544,0.0210308,0.0,0.0089112576,0.011545909200000003,0.027476377600000004
7,4548454.399999999,0.06835892,4.3904000000000005e-05,0.0228451328,0.0194946304,0.0214707024,0.0045484544,0.018972799999999998,0.0,0.0062309184,0.011173881600000001,0.027432865600000002
8,4548454.399999999,0.0735127988,0.000100352,0.029528576,0.019189752400000003,0.020246016000000002,0.0045484544,0.0210308,0.0,0.0089112576,0.011545909200000003,0.027476377600000004
9,4548454.399999999,0.06835892,4.3904000000000005e-05,0.0228451328,0.0194946304,0.0214707024,0.0045484544,0.018972799999999998,0.0,0.0062309184,0.011173881600000001,0.027432865600000002
10,4548454.399999999,0.0735127988,0.000100352,0.029528576,0.019189752400000003,0.020246016000000002,0.0045484544,0.0210308,0.0,0.0089112576,0.011545909200000003,0.027476377600000004
